eid,lid,location,building_code,campus,room,capacity,state,date,start,end,minutes,collected_at
24686,1821,Research Commons,IBLC,vancouver,495,4,unavailable,2026-08-07,2026-08-07 17:45:00,2026-08-07 18:00:00,15,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 17:45:00,405,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,unavailable,2026-08-08,2026-08-08 17:45:00,2026-08-08 18:00:00,15,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,free,2026-08-10,2026-08-10 08:00:00,2026-08-10 17:45:00,585,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,unavailable,2026-08-10,2026-08-10 17:45:00,2026-08-10 18:00:00,15,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,free,2026-08-11,2026-08-11 08:00:00,2026-08-11 17:45:00,585,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,unavailable,2026-08-11,2026-08-11 17:45:00,2026-08-11 18:00:00,15,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,free,2026-08-12,2026-08-12 08:00:00,2026-08-12 17:45:00,585,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,unavailable,2026-08-12,2026-08-12 17:45:00,2026-08-12 18:00:00,15,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,free,2026-08-13,2026-08-13 08:00:00,2026-08-13 17:45:00,585,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,unavailable,2026-08-13,2026-08-13 17:45:00,2026-08-13 18:00:00,15,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,free,2026-08-14,2026-08-14 08:00:00,2026-08-14 17:45:00,585,2026-08-01T15:07:48Z
24686,1821,Research Commons,IBLC,vancouver,495,4,unavailable,2026-08-14,2026-08-14 17:45:00,2026-08-14 18:00:00,15,2026-08-01T15:07:48Z
24898,1821,Research Commons,IBLC,vancouver,491 - Hoteling Office,1,free,2026-08-01,2026-08-01 11:00:00,2026-08-01 18:00:00,420,2026-08-01T15:07:48Z
24898,1821,Research Commons,IBLC,vancouver,491 - Hoteling Office,1,free,2026-08-04,2026-08-04 08:00:00,2026-08-04 18:00:00,600,2026-08-01T15:07:48Z
24898,1821,Research Commons,IBLC,vancouver,491 - Hoteling Office,1,free,2026-08-05,2026-08-05 08:00:00,2026-08-05 18:00:00,600,2026-08-01T15:07:48Z
24898,1821,Research Commons,IBLC,vancouver,491 - Hoteling Office,1,free,2026-08-06,2026-08-06 08:00:00,2026-08-06 18:00:00,600,2026-08-01T15:07:48Z
24898,1821,Research Commons,IBLC,vancouver,491 - Hoteling Office,1,free,2026-08-07,2026-08-07 08:00:00,2026-08-07 18:00:00,600,2026-08-01T15:07:48Z
24898,1821,Research Commons,IBLC,vancouver,491 - Hoteling Office,1,free,2026-08-08,2026-08-08 11:00:00,2026-08-08 18:00:00,420,2026-08-01T15:07:48Z
24898,1821,Research Commons,IBLC,vancouver,491 - Hoteling Office,1,free,2026-08-10,2026-08-10 08:00:00,2026-08-10 18:00:00,600,2026-08-01T15:07:48Z
24898,1821,Research Commons,IBLC,vancouver,491 - Hoteling Office,1,free,2026-08-11,2026-08-11 08:00:00,2026-08-11 18:00:00,600,2026-08-01T15:07:48Z
24898,1821,Research Commons,IBLC,vancouver,491 - Hoteling Office,1,free,2026-08-12,2026-08-12 08:00:00,2026-08-12 18:00:00,600,2026-08-01T15:07:48Z
24898,1821,Research Commons,IBLC,vancouver,491 - Hoteling Office,1,free,2026-08-13,2026-08-13 08:00:00,2026-08-13 18:00:00,600,2026-08-01T15:07:48Z
24898,1821,Research Commons,IBLC,vancouver,491 - Hoteling Office,1,free,2026-08-14,2026-08-14 08:00:00,2026-08-14 18:00:00,600,2026-08-01T15:07:48Z
12032,2174,Irving K. Barber Learning Centre,IBLC,vancouver,263,8,free,2026-08-01,2026-08-01 08:00:00,2026-08-01 23:30:00,930,2026-08-01T15:07:48Z
12032,2174,Irving K. Barber Learning Centre,IBLC,vancouver,263,8,unavailable,2026-08-01,2026-08-01 23:30:00,2026-08-01 23:45:00,15,2026-08-01T15:07:48Z
12032,2174,Irving K. Barber Learning Centre,IBLC,vancouver,263,8,free,2026-08-02,2026-08-02 06:00:00,2026-08-02 23:30:00,1050,2026-08-01T15:07:48Z
12032,2174,Irving K. Barber Learning Centre,IBLC,vancouver,263,8,unavailable,2026-08-02,2026-08-02 23:30:00,2026-08-02 23:45:00,15,2026-08-01T15:07:48Z
12032,2174,Irving K. Barber Learning Centre,IBLC,vancouver,263,8,free,2026-08-03,2026-08-03 06:00:00,2026-08-03 23:30:00,1050,2026-08-01T15:07:48Z
12032,2174,Irving K. Barber Learning Centre,IBLC,vancouver,263,8,unavailable,2026-08-03,2026-08-03 23:30:00,2026-08-03 23:45:00,15,2026-08-01T15:07:48Z
12032,2174,Irving K. Barber Learning Centre,IBLC,vancouver,263,8,free,2026-08-04,2026-08-04 06:00:00,2026-08-04 23:30:00,1050,2026-08-01T15:07:48Z
12032,2174,Irving K. Barber Learning Centre,IBLC,vancouver,263,8,unavailable,2026-08-04,2026-08-04 23:30:00,2026-08-04 23:45:00,15,2026-08-01T15:07:48Z
12032,2174,Irving K. Barber Learning Centre,IBLC,vancouver,263,8,free,2026-08-05,2026-08-05 06:00:00,2026-08-05 23:30:00,1050,2026-08-01T15:07:48Z
12032,2174,Irving K. Barber Learning Centre,IBLC,vancouver,263,8,unavailable,2026-08-05,2026-08-05 23:30:00,2026-08-05 23:45:00,15,2026-08-01T15:07:48Z
12032,2174,Irving K. Barber Learning Centre,IBLC,vancouver,263,8,free,2026-08-06,2026-08-06 06:00:00,2026-08-06 09:30:00,210,2026-08-01T15:07:48Z
12032,2174,Irving K. Barber Learning Centre,IBLC,vancouver,263,8,unavailable,2026-08-06,2026-08-06 09:30:00,2026-08-06 09:45:00,15,2026-08-01T15:07:48Z
12032,2174,Irving K. Barber Learning Centre,IBLC,vancouver,263,8,booked,2026-08-06,2026-08-06 09:45:00,2026-08-06 10:45:00,60,2026-08-01T15:07:48Z
12032,2174,Irving K. Barber Learning Centre,IBLC,vancouver,263,8,free,2026-08-06,2026-08-06 10:45:00,2026-08-06 23:30:00,765,2026-08-01T15:07:48Z
12032,2174,Irving K. Barber Learning Centre,IBLC,vancouver,263,8,unavailable,2026-08-06,2026-08-06 23:30:00,2026-08-06 23:45:00,15,2026-08-01T15:07:48Z
12032,2174,Irving K. Barber Learning Centre,IBLC,vancouver,263,8,free,2026-08-07,2026-08-07 06:00:00,2026-08-07 23:30:00,1050,2026-08-01T15:07:48Z
12032,2174,Irving K. Barber Learning Centre,IBLC,vancouver,263,8,unavailable,2026-08-07,2026-08-07 23:30:00,2026-08-07 23:45:00,15,2026-08-01T15:07:48Z
12032,2174,Irving K. Barber Learning Centre,IBLC,vancouver,263,8,free,2026-08-08,2026-08-08 06:00:00,2026-08-08 23:30:00,1050,2026-08-01T15:07:48Z
12032,2174,Irving K. Barber Learning Centre,IBLC,vancouver,263,8,unavailable,2026-08-08,2026-08-08 23:30:00,2026-08-08 23:45:00,15,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,free,2026-08-01,2026-08-01 08:00:00,2026-08-01 12:15:00,255,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,unavailable,2026-08-01,2026-08-01 12:15:00,2026-08-01 12:30:00,15,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,booked,2026-08-01,2026-08-01 12:30:00,2026-08-01 14:30:00,120,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,free,2026-08-01,2026-08-01 14:30:00,2026-08-01 23:30:00,540,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,unavailable,2026-08-01,2026-08-01 23:30:00,2026-08-01 23:45:00,15,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,free,2026-08-02,2026-08-02 06:00:00,2026-08-02 23:30:00,1050,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,unavailable,2026-08-02,2026-08-02 23:30:00,2026-08-02 23:45:00,15,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,free,2026-08-03,2026-08-03 06:00:00,2026-08-03 13:15:00,435,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,unavailable,2026-08-03,2026-08-03 13:15:00,2026-08-03 13:30:00,15,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,booked,2026-08-03,2026-08-03 13:30:00,2026-08-03 17:30:00,240,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,free,2026-08-03,2026-08-03 17:30:00,2026-08-03 23:30:00,360,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,unavailable,2026-08-03,2026-08-03 23:30:00,2026-08-03 23:45:00,15,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,free,2026-08-04,2026-08-04 06:00:00,2026-08-04 23:30:00,1050,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,unavailable,2026-08-04,2026-08-04 23:30:00,2026-08-04 23:45:00,15,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,free,2026-08-05,2026-08-05 06:00:00,2026-08-05 18:15:00,735,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,unavailable,2026-08-05,2026-08-05 18:15:00,2026-08-05 18:30:00,15,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,booked,2026-08-05,2026-08-05 18:30:00,2026-08-05 20:30:00,120,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,free,2026-08-05,2026-08-05 20:30:00,2026-08-05 23:30:00,180,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,unavailable,2026-08-05,2026-08-05 23:30:00,2026-08-05 23:45:00,15,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,free,2026-08-06,2026-08-06 06:00:00,2026-08-06 23:30:00,1050,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,unavailable,2026-08-06,2026-08-06 23:30:00,2026-08-06 23:45:00,15,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,free,2026-08-07,2026-08-07 06:00:00,2026-08-07 23:30:00,1050,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,unavailable,2026-08-07,2026-08-07 23:30:00,2026-08-07 23:45:00,15,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,free,2026-08-08,2026-08-08 06:00:00,2026-08-08 23:30:00,1050,2026-08-01T15:07:48Z
12033,2174,Irving K. Barber Learning Centre,IBLC,vancouver,264,12,unavailable,2026-08-08,2026-08-08 23:30:00,2026-08-08 23:45:00,15,2026-08-01T15:07:48Z
12034,2174,Irving K. Barber Learning Centre,IBLC,vancouver,265,10,free,2026-08-01,2026-08-01 08:00:00,2026-08-01 23:30:00,930,2026-08-01T15:07:48Z
12034,2174,Irving K. Barber Learning Centre,IBLC,vancouver,265,10,unavailable,2026-08-01,2026-08-01 23:30:00,2026-08-01 23:45:00,15,2026-08-01T15:07:48Z
12034,2174,Irving K. Barber Learning Centre,IBLC,vancouver,265,10,free,2026-08-02,2026-08-02 06:00:00,2026-08-02 23:30:00,1050,2026-08-01T15:07:48Z
12034,2174,Irving K. Barber Learning Centre,IBLC,vancouver,265,10,unavailable,2026-08-02,2026-08-02 23:30:00,2026-08-02 23:45:00,15,2026-08-01T15:07:48Z
12034,2174,Irving K. Barber Learning Centre,IBLC,vancouver,265,10,free,2026-08-03,2026-08-03 06:00:00,2026-08-03 16:45:00,645,2026-08-01T15:07:48Z
12034,2174,Irving K. Barber Learning Centre,IBLC,vancouver,265,10,unavailable,2026-08-03,2026-08-03 16:45:00,2026-08-03 17:00:00,15,2026-08-01T15:07:48Z
12034,2174,Irving K. Barber Learning Centre,IBLC,vancouver,265,10,booked,2026-08-03,2026-08-03 17:00:00,2026-08-03 21:00:00,240,2026-08-01T15:07:48Z
12034,2174,Irving K. Barber Learning Centre,IBLC,vancouver,265,10,free,2026-08-03,2026-08-03 21:00:00,2026-08-03 23:30:00,150,2026-08-01T15:07:48Z
12034,2174,Irving K. Barber Learning Centre,IBLC,vancouver,265,10,unavailable,2026-08-03,2026-08-03 23:30:00,2026-08-03 23:45:00,15,2026-08-01T15:07:48Z
12034,2174,Irving K. Barber Learning Centre,IBLC,vancouver,265,10,free,2026-08-04,2026-08-04 06:00:00,2026-08-04 23:30:00,1050,2026-08-01T15:07:48Z
12034,2174,Irving K. Barber Learning Centre,IBLC,vancouver,265,10,unavailable,2026-08-04,2026-08-04 23:30:00,2026-08-04 23:45:00,15,2026-08-01T15:07:48Z
12034,2174,Irving K. Barber Learning Centre,IBLC,vancouver,265,10,free,2026-08-05,2026-08-05 06:00:00,2026-08-05 23:30:00,1050,2026-08-01T15:07:48Z
12034,2174,Irving K. Barber Learning Centre,IBLC,vancouver,265,10,unavailable,2026-08-05,2026-08-05 23:30:00,2026-08-05 23:45:00,15,2026-08-01T15:07:48Z
12034,2174,Irving K. Barber Learning Centre,IBLC,vancouver,265,10,free,2026-08-06,2026-08-06 06:00:00,2026-08-06 23:30:00,1050,2026-08-01T15:07:48Z
12034,2174,Irving K. Barber Learning Centre,IBLC,vancouver,265,10,unavailable,2026-08-06,2026-08-06 23:30:00,2026-08-06 23:45:00,15,2026-08-01T15:07:48Z
12034,2174,Irving K. Barber Learning Centre,IBLC,vancouver,265,10,free,2026-08-07,2026-08-07 06:00:00,2026-08-07 23:30:00,1050,2026-08-01T15:07:48Z
12034,2174,Irving K. Barber Learning Centre,IBLC,vancouver,265,10,unavailable,2026-08-07,2026-08-07 23:30:00,2026-08-07 23:45:00,15,2026-08-01T15:07:48Z
12034,2174,Irving K. Barber Learning Centre,IBLC,vancouver,265,10,free,2026-08-08,2026-08-08 06:00:00,2026-08-08 23:30:00,1050,2026-08-01T15:07:48Z
12034,2174,Irving K. Barber Learning Centre,IBLC,vancouver,265,10,unavailable,2026-08-08,2026-08-08 23:30:00,2026-08-08 23:45:00,15,2026-08-01T15:07:48Z
12035,2174,Irving K. Barber Learning Centre,IBLC,vancouver,266,8,free,2026-08-01,2026-08-01 08:00:00,2026-08-01 23:30:00,930,2026-08-01T15:07:48Z
12035,2174,Irving K. Barber Learning Centre,IBLC,vancouver,266,8,unavailable,2026-08-01,2026-08-01 23:30:00,2026-08-01 23:45:00,15,2026-08-01T15:07:48Z
12035,2174,Irving K. Barber Learning Centre,IBLC,vancouver,266,8,free,2026-08-02,2026-08-02 06:00:00,2026-08-02 23:30:00,1050,2026-08-01T15:07:48Z
12035,2174,Irving K. Barber Learning Centre,IBLC,vancouver,266,8,unavailable,2026-08-02,2026-08-02 23:30:00,2026-08-02 23:45:00,15,2026-08-01T15:07:48Z
12035,2174,Irving K. Barber Learning Centre,IBLC,vancouver,266,8,free,2026-08-03,2026-08-03 06:00:00,2026-08-03 23:30:00,1050,2026-08-01T15:07:48Z
12035,2174,Irving K. Barber Learning Centre,IBLC,vancouver,266,8,unavailable,2026-08-03,2026-08-03 23:30:00,2026-08-03 23:45:00,15,2026-08-01T15:07:48Z
12035,2174,Irving K. Barber Learning Centre,IBLC,vancouver,266,8,free,2026-08-04,2026-08-04 06:00:00,2026-08-04 23:30:00,1050,2026-08-01T15:07:48Z
12035,2174,Irving K. Barber Learning Centre,IBLC,vancouver,266,8,unavailable,2026-08-04,2026-08-04 23:30:00,2026-08-04 23:45:00,15,2026-08-01T15:07:48Z
12035,2174,Irving K. Barber Learning Centre,IBLC,vancouver,266,8,free,2026-08-05,2026-08-05 06:00:00,2026-08-05 23:30:00,1050,2026-08-01T15:07:48Z
12035,2174,Irving K. Barber Learning Centre,IBLC,vancouver,266,8,unavailable,2026-08-05,2026-08-05 23:30:00,2026-08-05 23:45:00,15,2026-08-01T15:07:48Z
12035,2174,Irving K. Barber Learning Centre,IBLC,vancouver,266,8,free,2026-08-06,2026-08-06 06:00:00,2026-08-06 23:30:00,1050,2026-08-01T15:07:48Z
12035,2174,Irving K. Barber Learning Centre,IBLC,vancouver,266,8,unavailable,2026-08-06,2026-08-06 23:30:00,2026-08-06 23:45:00,15,2026-08-01T15:07:48Z
12035,2174,Irving K. Barber Learning Centre,IBLC,vancouver,266,8,free,2026-08-07,2026-08-07 06:00:00,2026-08-07 23:30:00,1050,2026-08-01T15:07:48Z
12035,2174,Irving K. Barber Learning Centre,IBLC,vancouver,266,8,unavailable,2026-08-07,2026-08-07 23:30:00,2026-08-07 23:45:00,15,2026-08-01T15:07:48Z
12035,2174,Irving K. Barber Learning Centre,IBLC,vancouver,266,8,free,2026-08-08,2026-08-08 06:00:00,2026-08-08 23:30:00,1050,2026-08-01T15:07:48Z
12035,2174,Irving K. Barber Learning Centre,IBLC,vancouver,266,8,unavailable,2026-08-08,2026-08-08 23:30:00,2026-08-08 23:45:00,15,2026-08-01T15:07:48Z
15709,2174,Irving K. Barber Learning Centre,IBLC,vancouver,404,,free,2026-08-01,2026-08-01 08:15:00,2026-08-01 23:00:00,885,2026-08-01T15:07:48Z
15709,2174,Irving K. Barber Learning Centre,IBLC,vancouver,404,,unavailable,2026-08-01,2026-08-01 23:00:00,2026-08-01 23:45:00,45,2026-08-01T15:07:48Z
15709,2174,Irving K. Barber Learning Centre,IBLC,vancouver,404,,free,2026-08-02,2026-08-02 06:00:00,2026-08-02 23:00:00,1020,2026-08-01T15:07:48Z
15709,2174,Irving K. Barber Learning Centre,IBLC,vancouver,404,,unavailable,2026-08-02,2026-08-02 23:00:00,2026-08-02 23:45:00,45,2026-08-01T15:07:48Z
15709,2174,Irving K. Barber Learning Centre,IBLC,vancouver,404,,free,2026-08-03,2026-08-03 06:00:00,2026-08-03 23:00:00,1020,2026-08-01T15:07:48Z
15709,2174,Irving K. Barber Learning Centre,IBLC,vancouver,404,,unavailable,2026-08-03,2026-08-03 23:00:00,2026-08-03 23:45:00,45,2026-08-01T15:07:48Z
15709,2174,Irving K. Barber Learning Centre,IBLC,vancouver,404,,free,2026-08-04,2026-08-04 06:00:00,2026-08-04 23:00:00,1020,2026-08-01T15:07:48Z
15709,2174,Irving K. Barber Learning Centre,IBLC,vancouver,404,,unavailable,2026-08-04,2026-08-04 23:00:00,2026-08-04 23:45:00,45,2026-08-01T15:07:48Z
15709,2174,Irving K. Barber Learning Centre,IBLC,vancouver,404,,free,2026-08-05,2026-08-05 06:00:00,2026-08-05 23:00:00,1020,2026-08-01T15:07:48Z
15709,2174,Irving K. Barber Learning Centre,IBLC,vancouver,404,,unavailable,2026-08-05,2026-08-05 23:00:00,2026-08-05 23:45:00,45,2026-08-01T15:07:48Z
15709,2174,Irving K. Barber Learning Centre,IBLC,vancouver,404,,free,2026-08-06,2026-08-06 06:00:00,2026-08-06 23:00:00,1020,2026-08-01T15:07:48Z
15709,2174,Irving K. Barber Learning Centre,IBLC,vancouver,404,,unavailable,2026-08-06,2026-08-06 23:00:00,2026-08-06 23:45:00,45,2026-08-01T15:07:48Z
15709,2174,Irving K. Barber Learning Centre,IBLC,vancouver,404,,free,2026-08-07,2026-08-07 06:00:00,2026-08-07 23:00:00,1020,2026-08-01T15:07:48Z
15709,2174,Irving K. Barber Learning Centre,IBLC,vancouver,404,,unavailable,2026-08-07,2026-08-07 23:00:00,2026-08-07 23:45:00,45,2026-08-01T15:07:48Z
15709,2174,Irving K. Barber Learning Centre,IBLC,vancouver,404,,free,2026-08-08,2026-08-08 06:00:00,2026-08-08 23:00:00,1020,2026-08-01T15:07:48Z
15709,2174,Irving K. Barber Learning Centre,IBLC,vancouver,404,,unavailable,2026-08-08,2026-08-08 23:00:00,2026-08-08 23:45:00,45,2026-08-01T15:07:48Z
18998,2174,Irving K. Barber Learning Centre,IBLC,vancouver,192,8,free,2026-08-01,2026-08-01 08:00:00,2026-08-01 14:45:00,405,2026-08-01T15:07:48Z
18998,2174,Irving K. Barber Learning Centre,IBLC,vancouver,192,8,unavailable,2026-08-01,2026-08-01 14:45:00,2026-08-01 15:00:00,15,2026-08-01T15:07:48Z
18998,2174,Irving K. Barber Learning Centre,IBLC,vancouver,192,8,booked,2026-08-01,2026-08-01 15:00:00,2026-08-01 17:00:00,120,2026-08-01T15:07:48Z
18998,2174,Irving K. Barber Learning Centre,IBLC,vancouver,192,8,free,2026-08-01,2026-08-01 17:00:00,2026-08-01 23:30:00,390,2026-08-01T15:07:48Z
18998,2174,Irving K. Barber Learning Centre,IBLC,vancouver,192,8,unavailable,2026-08-01,2026-08-01 23:30:00,2026-08-01 23:45:00,15,2026-08-01T15:07:48Z
18998,2174,Irving K. Barber Learning Centre,IBLC,vancouver,192,8,free,2026-08-02,2026-08-02 06:00:00,2026-08-02 23:30:00,1050,2026-08-01T15:07:48Z
18998,2174,Irving K. Barber Learning Centre,IBLC,vancouver,192,8,unavailable,2026-08-02,2026-08-02 23:30:00,2026-08-02 23:45:00,15,2026-08-01T15:07:48Z
18998,2174,Irving K. Barber Learning Centre,IBLC,vancouver,192,8,free,2026-08-03,2026-08-03 06:00:00,2026-08-03 23:30:00,1050,2026-08-01T15:07:48Z
18998,2174,Irving K. Barber Learning Centre,IBLC,vancouver,192,8,unavailable,2026-08-03,2026-08-03 23:30:00,2026-08-03 23:45:00,15,2026-08-01T15:07:48Z
18998,2174,Irving K. Barber Learning Centre,IBLC,vancouver,192,8,free,2026-08-04,2026-08-04 06:00:00,2026-08-04 23:30:00,1050,2026-08-01T15:07:48Z
18998,2174,Irving K. Barber Learning Centre,IBLC,vancouver,192,8,unavailable,2026-08-04,2026-08-04 23:30:00,2026-08-04 23:45:00,15,2026-08-01T15:07:48Z
18998,2174,Irving K. Barber Learning Centre,IBLC,vancouver,192,8,free,2026-08-05,2026-08-05 06:00:00,2026-08-05 23:30:00,1050,2026-08-01T15:07:48Z
18998,2174,Irving K. Barber Learning Centre,IBLC,vancouver,192,8,unavailable,2026-08-05,2026-08-05 23:30:00,2026-08-05 23:45:00,15,2026-08-01T15:07:48Z
18998,2174,Irving K. Barber Learning Centre,IBLC,vancouver,192,8,free,2026-08-06,2026-08-06 06:00:00,2026-08-06 23:30:00,1050,2026-08-01T15:07:48Z
18998,2174,Irving K. Barber Learning Centre,IBLC,vancouver,192,8,unavailable,2026-08-06,2026-08-06 23:30:00,2026-08-06 23:45:00,15,2026-08-01T15:07:48Z
18998,2174,Irving K. Barber Learning Centre,IBLC,vancouver,192,8,free,2026-08-07,2026-08-07 06:00:00,2026-08-07 23:30:00,1050,2026-08-01T15:07:48Z
18998,2174,Irving K. Barber Learning Centre,IBLC,vancouver,192,8,unavailable,2026-08-07,2026-08-07 23:30:00,2026-08-07 23:45:00,15,2026-08-01T15:07:48Z
18998,2174,Irving K. Barber Learning Centre,IBLC,vancouver,192,8,free,2026-08-08,2026-08-08 06:00:00,2026-08-08 23:30:00,1050,2026-08-01T15:07:48Z
18998,2174,Irving K. Barber Learning Centre,IBLC,vancouver,192,8,unavailable,2026-08-08,2026-08-08 23:30:00,2026-08-08 23:45:00,15,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,free,2026-08-01,2026-08-01 08:00:00,2026-08-01 23:30:00,930,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,unavailable,2026-08-01,2026-08-01 23:30:00,2026-08-01 23:45:00,15,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,free,2026-08-02,2026-08-02 06:00:00,2026-08-02 23:30:00,1050,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,unavailable,2026-08-02,2026-08-02 23:30:00,2026-08-02 23:45:00,15,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,free,2026-08-03,2026-08-03 06:00:00,2026-08-03 23:30:00,1050,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,unavailable,2026-08-03,2026-08-03 23:30:00,2026-08-03 23:45:00,15,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,free,2026-08-04,2026-08-04 06:00:00,2026-08-04 12:45:00,405,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,unavailable,2026-08-04,2026-08-04 12:45:00,2026-08-04 13:00:00,15,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,booked,2026-08-04,2026-08-04 13:00:00,2026-08-04 14:00:00,60,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,free,2026-08-04,2026-08-04 14:00:00,2026-08-04 23:30:00,570,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,unavailable,2026-08-04,2026-08-04 23:30:00,2026-08-04 23:45:00,15,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,free,2026-08-05,2026-08-05 06:00:00,2026-08-05 12:45:00,405,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,unavailable,2026-08-05,2026-08-05 12:45:00,2026-08-05 13:00:00,15,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,booked,2026-08-05,2026-08-05 13:00:00,2026-08-05 14:00:00,60,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,free,2026-08-05,2026-08-05 14:00:00,2026-08-05 23:30:00,570,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,unavailable,2026-08-05,2026-08-05 23:30:00,2026-08-05 23:45:00,15,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,free,2026-08-06,2026-08-06 06:00:00,2026-08-06 12:45:00,405,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,unavailable,2026-08-06,2026-08-06 12:45:00,2026-08-06 13:00:00,15,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,booked,2026-08-06,2026-08-06 13:00:00,2026-08-06 14:00:00,60,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,free,2026-08-06,2026-08-06 14:00:00,2026-08-06 23:30:00,570,2026-08-01T15:07:48Z
18999,2174,Irving K. Barber Learning Centre,IBLC,vancouver,193,8,unavailable,2026-08-06,2026-08-06 23:30:00,2026-08-06 23:45:00,15,2026-08-01T15:07:48Z
