campus,level,page,url,section,context,table_label,divider,item,student_type,cohort_year,cohort_rule,unit,amount,amount_text,column,program,applies_to,annual_at_30_credits
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Leadership and Policy (part-time),Program entry year,2025S or 2025W,domestic,2025,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Health Leadership and Policy (part-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Leadership and Policy (part-time),Program entry year,2025S or 2025W,international,2025,exactly,per_instalment,11345.35,"$11,345.35",International fee per instalment,Master of Health Leadership and Policy (part-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Leadership and Policy (part-time),Program entry year,2025S or 2025W,international,2025,exactly,per_instalment,11345.35,"$11,345.35",International continuing fee per instalment,Master of Health Leadership and Policy (part-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Leadership and Policy (part-time),Program entry year,2024S or 2024W,domestic,2024,exactly,per_instalment,5377.89,"$5,377.89",Domestic fee per instalment,Master of Health Leadership and Policy (part-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Leadership and Policy (part-time),Program entry year,2024S or 2024W,domestic,2024,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Health Leadership and Policy (part-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Leadership and Policy (part-time),Program entry year,2024S or 2024W,international,2024,exactly,per_instalment,10805.1,"$10,805.10",International fee per instalment,Master of Health Leadership and Policy (part-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Leadership and Policy (part-time),Program entry year,2024S or 2024W,international,2024,exactly,per_instalment,10805.1,"$10,805.10",International continuing fee per instalment,Master of Health Leadership and Policy (part-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Leadership and Policy (part-time),Program entry year,2023W or earlier,domestic,2023,or_earlier,per_instalment,5272.45,"$5,272.45",Domestic fee per instalment,Master of Health Leadership and Policy (part-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Leadership and Policy (part-time),Program entry year,2023W or earlier,domestic,2023,or_earlier,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Health Leadership and Policy (part-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Leadership and Policy (part-time),Program entry year,2023W or earlier,international,2023,or_earlier,per_instalment,9800.56,"$9,800.56",International fee per instalment,Master of Health Leadership and Policy (part-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Leadership and Policy (part-time),Program entry year,2023W or earlier,international,2023,or_earlier,per_instalment,9800.56,"$9,800.56",International continuing fee per instalment,Master of Health Leadership and Policy (part-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Science,Program entry year,2026S or 2026W,domestic,2026,exactly,per_instalment,1912.84,"$1,912.84",Domestic fee per instalment,Master of Health Science,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Science,Program entry year,2026S or 2026W,domestic,2026,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Health Science,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Science,Program entry year,2026S or 2026W,international,2026,exactly,per_instalment,9365.56,"$9,365.56",International fee per instalment,Master of Health Science,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Science,Program entry year,2026S or 2026W,international,2026,exactly,per_instalment,9365.56,"$9,365.56",International continuing fee per instalment,Master of Health Science,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Science,Program entry year,2025S or 2025W,domestic,2025,exactly,per_instalment,1912.84,"$1,912.84",Domestic fee per instalment,Master of Health Science,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Science,Program entry year,2025S or 2025W,domestic,2025,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Health Science,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Science,Program entry year,2025S or 2025W,international,2025,exactly,per_instalment,9275.51,"$9,275.51",International fee per instalment,Master of Health Science,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Science,Program entry year,2025S or 2025W,international,2025,exactly,per_instalment,9275.51,"$9,275.51",International continuing fee per instalment,Master of Health Science,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Science,Program entry year,2024S or 2024W,domestic,2024,exactly,per_instalment,1912.84,"$1,912.84",Domestic fee per instalment,Master of Health Science,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Science,Program entry year,2024S or 2024W,domestic,2024,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Health Science,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Science,Program entry year,2024S or 2024W,international,2024,exactly,per_instalment,9098.83,"$9,098.83",International fee per instalment,Master of Health Science,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Science,Program entry year,2024S or 2024W,international,2024,exactly,per_instalment,9098.83,"$9,098.83",International continuing fee per instalment,Master of Health Science,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Science,Program entry year,2023W or earlier,domestic,2023,or_earlier,per_instalment,1912.84,"$1,912.84",Domestic fee per instalment,Master of Health Science,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Science,Program entry year,2023W or earlier,domestic,2023,or_earlier,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Health Science,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Science,Program entry year,2023W or earlier,international,2023,or_earlier,per_instalment,8925.52,"$8,925.52",International fee per instalment,Master of Health Science,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Health Science,Program entry year,2023W or earlier,international,2023,or_earlier,per_instalment,8925.52,"$8,925.52",International continuing fee per instalment,Master of Health Science,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,Program entry year,2026S or 2026W,domestic,2026,exactly,per_instalment,2979.72,"$2,979.72",Domestic fee per instalment,Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,Program entry year,2026S or 2026W,domestic,2026,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,Program entry year,2026S or 2026W,international,2026,exactly,per_instalment,6142.79,"$6,142.79",International fee per instalment,Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,Program entry year,2026S or 2026W,international,2026,exactly,per_instalment,6142.79,"$6,142.79",International continuing fee per instalment,Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,Program entry year,2025S or 2025W,domestic,2025,exactly,per_instalment,2979.72,"$2,979.72",Domestic fee per instalment,Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,Program entry year,2025S or 2025W,domestic,2025,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,Program entry year,2025S or 2025W,international,2025,exactly,per_instalment,6083.72,"$6,083.72",International fee per instalment,Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,Program entry year,2025S or 2025W,international,2025,exactly,per_instalment,6083.72,"$6,083.72",International continuing fee per instalment,Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,Program entry year,2024S or 2024W,domestic,2024,exactly,per_instalment,2979.72,"$2,979.72",Domestic fee per instalment,Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,Program entry year,2024S or 2024W,domestic,2024,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,Program entry year,2024S or 2024W,international,2024,exactly,per_instalment,5967.84,"$5,967.84",International fee per instalment,Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,Program entry year,2024S or 2024W,international,2024,exactly,per_instalment,5967.84,"$5,967.84",International continuing fee per instalment,Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,Program entry year,2023S or 2023W,domestic,2023,exactly,per_instalment,2979.72,"$2,979.72",Domestic fee per instalment,Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,Program entry year,2023S or 2023W,domestic,2023,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,Program entry year,2023S or 2023W,international,2023,exactly,per_instalment,5854.16,"$5,854.16",International fee per instalment,Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,Program entry year,2023S or 2023W,international,2023,exactly,per_instalment,5854.16,"$5,854.16",International continuing fee per instalment,Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,Program entry year,2022W or earlier,domestic,2022,or_earlier,per_instalment,2979.72,"$2,979.72",Domestic fee per instalment,Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,Program entry year,2022W or earlier,domestic,2022,or_earlier,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,Program entry year,2022W or earlier,international,2022,or_earlier,per_instalment,5742.66,"$5,742.66",International fee per instalment,Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,Program entry year,2022W or earlier,international,2022,or_earlier,per_instalment,5742.66,"$5,742.66",International continuing fee per instalment,Master of High Performance Coaching and Technical Leadership with Transferable Graduate Certificate,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of International Forestry,,2026S or 2026W,international,2026,exactly,per_instalment,7147.12,"$7,147.12",Domestic fee per instalment,Master of International Forestry,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of International Forestry,,2026S or 2026W,international,2026,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of International Forestry,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of International Forestry,,2026S or 2026W,international,2026,exactly,per_instalment,14964.22,"$14,964.22",International fee per instalment,Master of International Forestry,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of International Forestry,,2026S or 2026W,international,2026,exactly,per_instalment,3360.55,"$3,360.55",International continuing fee per instalment,Master of International Forestry,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of International Forestry,,2025S or 2025W,international,2025,exactly,per_instalment,7147.12,"$7,147.12",Domestic fee per instalment,Master of International Forestry,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of International Forestry,,2025S or 2025W,international,2025,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of International Forestry,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of International Forestry,,2025S or 2025W,international,2025,exactly,per_instalment,14820.34,"$14,820.34",International fee per instalment,Master of International Forestry,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of International Forestry,,2025S or 2025W,international,2025,exactly,per_instalment,3360.55,"$3,360.55",International continuing fee per instalment,Master of International Forestry,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of International Forestry,,2024S or 2024W,international,2024,exactly,per_instalment,7147.12,"$7,147.12",Domestic fee per instalment,Master of International Forestry,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of International Forestry,,2024S or 2024W,international,2024,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of International Forestry,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of International Forestry,,2024S or 2024W,international,2024,exactly,per_instalment,14538.04,"$14,538.04",International fee per instalment,Master of International Forestry,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of International Forestry,,2024S or 2024W,international,2024,exactly,per_instalment,3360.55,"$3,360.55",International continuing fee per instalment,Master of International Forestry,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of International Forestry,,2023W or earlier,international,2023,or_earlier,per_instalment,7147.12,"$7,147.12",Domestic fee per instalment,Master of International Forestry,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of International Forestry,,2023W or earlier,international,2023,or_earlier,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of International Forestry,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of International Forestry,,2023W or earlier,international,2023,or_earlier,per_instalment,14261.13,"$14,261.13",International fee per instalment,Master of International Forestry,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of International Forestry,,2023W or earlier,international,2023,or_earlier,per_instalment,3360.55,"$3,360.55",International continuing fee per instalment,Master of International Forestry,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Journalism,Program entry year,2026S or 2026W,domestic,2026,exactly,per_instalment,2801.21,"$2,801.21",Domestic fee per instalment,Master of Journalism,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Journalism,Program entry year,2026S or 2026W,domestic,2026,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Journalism,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Journalism,Program entry year,2026S or 2026W,international,2026,exactly,per_instalment,11804.26,"$11,804.26",International fee per instalment,Master of Journalism,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Journalism,Program entry year,2026S or 2026W,international,2026,exactly,per_instalment,11804.26,"$11,804.26",International continuing fee per instalment,Master of Journalism,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Journalism,Program entry year,2025S or 2025W,domestic,2025,exactly,per_instalment,2801.21,"$2,801.21",Domestic fee per instalment,Master of Journalism,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Journalism,Program entry year,2025S or 2025W,domestic,2025,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Journalism,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Journalism,Program entry year,2025S or 2025W,international,2025,exactly,per_instalment,11690.75,"$11,690.75",International fee per instalment,Master of Journalism,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Journalism,Program entry year,2025S or 2025W,international,2025,exactly,per_instalment,11690.75,"$11,690.75",International continuing fee per instalment,Master of Journalism,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Journalism,Program entry year,2024S or 2024W,domestic,2024,exactly,per_instalment,2801.21,"$2,801.21",Domestic fee per instalment,Master of Journalism,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Journalism,Program entry year,2024S or 2024W,domestic,2024,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Journalism,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Journalism,Program entry year,2024S or 2024W,international,2024,exactly,per_instalment,11468.08,"$11,468.08",International fee per instalment,Master of Journalism,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Journalism,Program entry year,2024S or 2024W,international,2024,exactly,per_instalment,11468.08,"$11,468.08",International continuing fee per instalment,Master of Journalism,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Journalism,Program entry year,2023W or earlier,domestic,2023,or_earlier,per_instalment,2801.21,"$2,801.21",Domestic fee per instalment,Master of Journalism,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Journalism,Program entry year,2023W or earlier,domestic,2023,or_earlier,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Journalism,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Journalism,Program entry year,2023W or earlier,international,2023,or_earlier,per_instalment,11249.63,"$11,249.63",International fee per instalment,Master of Journalism,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Journalism,Program entry year,2023W or earlier,international,2023,or_earlier,per_instalment,11249.63,"$11,249.63",International continuing fee per instalment,Master of Journalism,,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (full-time),Program entry year,2026S or 2026W,domestic,2026,exactly,per_instalment,2168.36,"$2,168.36",Domestic fee per instalment,Master of Kinesiology (full-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (full-time),Program entry year,2026S or 2026W,domestic,2026,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Kinesiology (full-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (full-time),Program entry year,2026S or 2026W,international,2026,exactly,per_instalment,9552.95,"$9,552.95",International fee per instalment,Master of Kinesiology (full-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (full-time),Program entry year,2026S or 2026W,international,2026,exactly,per_instalment,9552.95,"$9,552.95",International continuing fee per instalment,Master of Kinesiology (full-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (full-time),Program entry year,2025S or 2025W,domestic,2025,exactly,per_instalment,2168.36,"$2,168.36",Domestic fee per instalment,Master of Kinesiology (full-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (full-time),Program entry year,2025S or 2025W,domestic,2025,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Kinesiology (full-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (full-time),Program entry year,2025S or 2025W,international,2025,exactly,per_instalment,9461.09,"$9,461.09",International fee per instalment,Master of Kinesiology (full-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (full-time),Program entry year,2025S or 2025W,international,2025,exactly,per_instalment,9461.09,"$9,461.09",International continuing fee per instalment,Master of Kinesiology (full-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (full-time),Program entry year,2024S or 2024W,domestic,2024,exactly,per_instalment,2168.36,"$2,168.36",Domestic fee per instalment,Master of Kinesiology (full-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (full-time),Program entry year,2024S or 2024W,domestic,2024,exactly,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Kinesiology (full-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (full-time),Program entry year,2024S or 2024W,international,2024,exactly,per_instalment,9280.88,"$9,280.88",International fee per instalment,Master of Kinesiology (full-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (full-time),Program entry year,2024S or 2024W,international,2024,exactly,per_instalment,9280.88,"$9,280.88",International continuing fee per instalment,Master of Kinesiology (full-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (full-time),Program entry year,2023W or earlier,domestic,2023,or_earlier,per_instalment,2168.36,"$2,168.36",Domestic fee per instalment,Master of Kinesiology (full-time),,
vancouver,masters,Master's,https://vancouver.calendar.ubc.ca/fees/tuition-fees/graduate/masters,Specialized Master's Degree Program,[],Master of Kinesiology (full-time),Program entry year,2023W or earlier,domestic,2023,or_earlier,per_instalment,873.89,$873.89,Domestic continuing fee per instalment,Master of Kinesiology (full-time),,
