ADD_UID,SITE_NAME,LOCALITY,POSTAL_CODE,PROVINCE_CODE,BLDG_UID,ADDRESS_DESCRIPTOR,MAIL_PROVIDER,FULL_ADDRESS,LAT,LONG
VAD10433,St Mark's Duplex (7B),Vancouver,V6T 0A1,BC,VBL10279,Residential,CanadaPost,5918 Chancellor Boulevard,49.2728,-123.249418
VAD10424,St Mark's Duplex (5A),Vancouver,V6T 0A1,BC,VBL10279,Residential,CanadaPost,5938 Chancellor Boulevard,49.272689,-123.2499
VAD10430,St Mark's Duplex (6B),Vancouver,V6T 0A1,BC,VBL10279,Residential,CanadaPost,5922 Chancellor Boulevard,49.272797,-123.249495
VAD10428,St Mark's Duplex (6A),Vancouver,V6T 0A1,BC,VBL10279,Residential,CanadaPost,5928 Chancellor Boulevard,49.272748,-123.24966
VAD10534,Chancellor Hall - Townhome (1),Vancouver,V6T 2L5,BC,VBL10271,NeighbourhoodBldg,CanadaPost,5978 Chancellor Mews,49.272235,-123.250384
VAD10569,Fairview Crescent Residence (Unit 10),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2800 Fairview Crescent,49.262607,-123.238658
VAD10571,Acadia Park Residence - Tennis Crescent (2662),Vancouver,V6T 2E1,BC,VBL10436,Residential,CampusMail,2662 Tennis Crescent,49.263106,-123.23733
VAD10572,Acadia Park Residence - Montgomery Place (5505),Vancouver,V6T 2C8,BC,VBL10439,Residential,CampusMail,5505 Montgomery Place,49.265193,-123.238031
VAD10573,Acadia Park Residence - Tennis Crescent (2631),Vancouver,V6T 2C1,BC,VBL10436,Residential,CampusMail,2631 Tennis Crescent,49.263768,-123.238112
VAD10575,Acadia Park Residence - Yalta Place (5640),Vancouver,V6T 2C2,BC,VBL10438,Residential,CampusMail,5640 Yalta Place,49.263973,-123.238653
VAD10576,Acadia Park Residence - Montgomery Place (5613),Vancouver,V6T 2C8,BC,VBL10439,Residential,CampusMail,5613 Montgomery Place,49.265005,-123.238691
VAD10234,Fairview Crescent Residence (Unit 32),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2670 Fairview Crescent,49.263594,-123.23999
VAD10235,Fairview Crescent Residence (Unit 32),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2666 Fairview Crescent,49.263524,-123.240037
VAD10237,Fairview Crescent Residence (Unit 33),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2680 Fairview Crescent,49.263647,-123.23984
VAD10238,Fairview Crescent Residence (Unit 33),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2678 Fairview Crescent,49.263588,-123.239854
VAD10239,Fairview Crescent Residence (Unit 33),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2684 Fairview Crescent,49.263631,-123.239733
VAD10240,Fairview Crescent Residence (Unit 33),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2676 Fairview Crescent,49.263582,-123.239871
VAD10241,Fairview Crescent Residence (Unit 33),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2682 Fairview Crescent,49.263615,-123.239789
VAD10242,Fairview Crescent Residence (Unit 34),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2690 Fairview Crescent,49.263704,-123.239678
VAD10243,Fairview Crescent Residence (Unit 34),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2688 Fairview Crescent,49.263648,-123.239686
VAD10578,Acadia Park Residence - Yalta Place (5641),Vancouver,V6T 1L7,BC,VBL10438,Residential,CampusMail,5641 Yalta Place,49.26409,-123.238792
VAD10582,Acadia Park Residence - Pearkes Lane (2523),Vancouver,V6T 2C5,BC,VBL10440,Residential,CampusMail,2523 Pearkes Lane,49.264267,-123.239414
VAD10583,Acadia Park Residence - Yalta Place (5614),Vancouver,V6T 2C2,BC,VBL10438,Residential,CampusMail,5614 Yalta Place,49.264058,-123.237938
VAD10589,Fairview Crescent Residence (Unit 30),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2646 Fairview Crescent,49.263349,-123.240283
VAD10590,Fairview Crescent Residence (Unit 31),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2662 Fairview Crescent,49.263521,-123.240142
VAD10591,Fairview Crescent Residence (Unit 31),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2654 Fairview Crescent,49.263491,-123.240132
VAD10592,Fairview Crescent Residence (Unit 31),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2664 Fairview Crescent,49.263511,-123.240073
VAD10593,Acadia Park Residence - Yalta Place (5633),Vancouver,V6T 1L7,BC,VBL10438,Residential,CampusMail,5633 Yalta Place,49.264143,-123.238561
VAD10594,Acadia Park Residence - Montgomery Place (5617),Vancouver,V6T 2C8,BC,VBL10439,Residential,CampusMail,5617 Montgomery Place,49.26488,-123.238675
VAD10595,Acadia Park Residence - Melfa Lane (2637),Vancouver,V6T 2C5,BC,VBL10258,Residential,CampusMail,2637 Melfa Lane,49.263454,-123.23661
VAD10244,Fairview Crescent Residence (Unit 34),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2686 Fairview Crescent,49.263642,-123.239703
VAD10245,Fairview Crescent Residence (Unit 34),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2696 Fairview Crescent,49.26369,-123.239566
VAD10246,Fairview Crescent Residence (Unit 34),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2694 Fairview Crescent,49.263673,-123.23962
VAD10247,Fairview Crescent Residence (Unit 34),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2692 Fairview Crescent,49.26371,-123.239659
VAD10248,Fairview Crescent Residence (Unit 35),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2704 Fairview Crescent,49.263788,-123.239422
VAD10249,Fairview Crescent Residence (Unit 35),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2698 Fairview Crescent,49.263701,-123.239536
VAD10250,Fairview Crescent Residence (Unit 35),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2702 Fairview Crescent,49.263762,-123.239513
VAD10251,Fairview Crescent Residence (Unit 35) ,Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2700 Fairview Crescent,49.263707,-123.239518
VAD10252,Fairview Crescent Residence (Unit 4),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2740 Fairview Crescent,49.263258,-123.239104
VAD10253,Fairview Crescent Residence (Unit 4),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2736 Fairview Crescent,49.263269,-123.239197
VAD10607,Fairview Crescent Residence (Unit 18),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2681 Fairview Crescent,49.263398,-123.239648
VAD10608,Fairview Crescent Residence (Unit 18),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2683 Fairview Crescent,49.263343,-123.239609
VAD10609,Fairview Crescent Residence (Unit 18),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2685 Fairview Crescent,49.263357,-123.239549
VAD10556,Corus - Townhouse (7),Vancouver,V6T 0A9,BC,VBL10303,Residential,CanadaPost,5987 Walter Gage Road,49.270577,-123.249298
VAD10025,Logan Lane (E3),Vancouver,V6T 2K9,BC,VBL10226,Residential,CanadaPost,6276 Logan Lane,49.259047,-123.246388
VAD10907,Corus - Townhouse (11),Vancouver,V6T 0A9,BC,VBL10303,Residential,CanadaPost,5997 Walter Gage Road,49.270464,-123.24962
VAD10037,Logan Lane (A5),Vancouver,V6T 2K8,BC,VBL10226,Residential,CanadaPost,2569 East Mall,49.258631,-123.245064
VAD10551,Chancellor House - Duplex (3B),Vancouver,V6T 1E7,BC,VBL10385,Residential,CanadaPost,6008 Chancellor Boulevard,49.272072,-123.251755
VAD10221,MBA House - Retail,Vancouver,V6S 0B9,BC,VBL10403,Commercial,CanadaPost,3380 Shrum Lane,49.253931,-123.235435
VAD10317,Fairview Crescent Residence (Unit 13),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2737 Fairview Crescent,49.262708,-123.239362
VAD10641,Fairview Crescent Residence (Unit 22),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2643 Fairview Crescent,49.263124,-123.24032
VAD10296,Fairview Crescent Residence (Unit 7),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2772 Fairview Crescent,49.262949,-123.238867
VAD10651,Fairview Crescent Residence (Unit 24),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2621 Fairview Crescent,49.262961,-123.240572
VAD10307,Fairview Crescent Residence (Unit 11),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2759 Fairview Crescent,49.262628,-123.239046
VAD10470,Fairview Crescent Residence (Unit 3),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2730 Fairview Crescent,49.263346,-123.239179
VAD10350,Fairview Crescent Residence (Unit 9),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2792 Fairview Crescent,49.262733,-123.238697
VAD10459,Fairview Crescent Residence (Unit 30),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2644 Fairview Crescent,49.263341,-123.240305
VAD11125,UBC Research Ponds,Vancouver,V6T 1W5,BC,VBL10222,CampusBuilding,CampusMail,4069 Wesbrook Mall,49.247208,-123.232683
VAD10270,Folio - Duplex (3E),Vancouver,V6T 0A1,BC,VBL10291,Residential,CanadaPost,5978 Chancellor Boulevard,49.272524,-123.250657
VAD10236,Fairview Crescent Residence (Unit 32) ,Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2672 Fairview Crescent,49.263555,-123.239957
VAD10610,Fairview Crescent Residence (Unit 19),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2675 Fairview Crescent,49.263428,-123.23986
VAD10079,The Mews - Retail,Vancouver,V6S 0B9,BC,VBL10165,Commercial,CanadaPost,3308 Shrum Lane,49.254693,-123.236094
VAD10024,Logan Lane (D3),Vancouver,V6T 2K9,BC,VBL10226,Residential,CanadaPost,6256 Logan Lane,49.258611,-123.245673
VAD10423,Spirit,Vancouver,V6S 0B6,BC,VBL10238,NeighbourhoodBldg,CanadaPost,3478 Wesbrook Mall,49.252924,-123.233778
VAD10273,Folio - Duplex (4H),Vancouver,V6T 0A1,BC,VBL10291,Residential,CanadaPost,5962 Chancellor Boulevard,49.272655,-123.250221
VAD10939,Acadia Park Residence - Tennis Crescent (2656),Vancouver,V6T 2E1,BC,VBL10436,Residential,CampusMail,2656 Tennis Crescent,49.263224,-123.237388
VAD10967,Acadia Park Residence - Montgomery Place (5640),Vancouver,V6T 2C7,BC,VBL10439,Residential,CampusMail,5640 Montgomery Place,49.264516,-123.239252
VAD10856,Acadia Park Residence - Melfa Lane (2612),Vancouver,V6T 2C6,BC,VBL10258,Residential,CampusMail,2612 Melfa Lane,49.264196,-123.236795
VAD11044,Engineering Student Centre (ESC),Vancouver,V6T 1Z4,BC,VBL10073,CampusBuilding,CampusMail,2335 Engineering Road,49.262062,-123.249171
VAD10734,Coal and Mineral Processing Laboratory,Vancouver,V6T 1Z4,BC,VBL10068,CampusBuilding,CampusMail,2332 West Mall,49.261208,-123.252296
VAD10379,Ponderosa Office Annex E,Vancouver,V6T 1Z2,BC,VBL10151,CampusBuilding,CampusMail,2034 Lower Mall,49.264703,-123.25677
VAD10623,Fairview Crescent Residence (Unit 20),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2671 Fairview Crescent,49.263392,-123.239937
VAD10286,Fairview Crescent Residence (Unit 4),Vancouver,V6T 2B9,BC,VBL10193,Residential,CampusMail,2744 Fairview Crescent,49.263225,-123.239113
VAD10104,P. A. Woodward Instructional Resources Centre (IRC),Vancouver,V6T 1Z3,BC,VBL10102,CampusBuilding,CampusMail,2194 Health Sciences Mall,49.264803,-123.247336
VAD10417,Sandringham,Vancouver,V6T 2G5,BC,VBL10106,NeighbourhoodBldg,CanadaPost,5650 Hampton Place,49.258282,-123.233503
VAD11071,Thames Court,Vancouver,V6T 2E9,BC,VBL10253,NeighbourhoodBldg,CanadaPost,5880 Hampton Place,49.257487,-123.236599
VAD11112,UBC Botanical Garden - Scholars' Retreat,Vancouver,V6T 1Z4,BC,VBL10004,CampusBuilding,CampusMail,6380 Stadium Road,49.255045,-123.246835
VAD11210,Gateway Health Building,Vancouver,V6T 1Z1,BC,VBL10442,CampusBuilding,CampusMail,5955 University Boulevard,49.266489,-123.246275
VAD10135,Ivy on the Park - Highrise,Vancouver,V6S 0L5,BC,VBL10265,NeighbourhoodBldg,CanadaPost,5629 Birney Avenue,49.254594,-123.231046
VAD10226,Granite Terrace 2 - Offices,Vancouver,V6S 0B3,BC,VBL10414,NeighbourhoodBldg,CanadaPost,5923 Berton Avenue,49.255085,-123.236262
VAD10606,Granite Terrace - Save-on-Foods,Vancouver,V6S 0B3,BC,VBL10164,Commercial,CanadaPost,5945 Berton Avenue,49.254766,-123.236554
VAD11026,Crescent West,Vancouver,V6S 0A9,BC,VBL10219,NeighbourhoodBldg,CanadaPost,5879 Gray Avenue,49.252869,-123.233025
VAD10408,Sail - Building 2,Vancouver,V6S 0G1,BC,VBL10390,NeighbourhoodBldg,CanadaPost,5981 Gray Avenue,49.252638,-123.234865
VAD10172,Mundell House,Vancouver,V6S 0L4,BC,VBL10213,NeighbourhoodBldg,CanadaPost,6038 Birney Avenue,49.253013,-123.236351
VAD10305,Fairview Crescent Residence (Unit 11),Vancouver,V6T 2B8,BC,VBL10198,Residential,CampusMail,2769 Fairview Crescent,49.262663,-123.238969
VAD10477,Acadia Modular Child Care 2 - Barish,Vancouver,V6T 1S1,BC,VBL10373,CampusBuilding,CampusMail,2835 Revelstoke Court,49.260536,-123.235169
VAD10478,Acadia Modular Child Care 3 - Willow,Vancouver,V6T 1S1,BC,VBL10375,CampusBuilding,CampusMail,2845 Revelstoke Court,49.260768,-123.235088
VAD10222,Georgia Point,Vancouver,V6S 0L2,BC,VBL10247,NeighbourhoodBldg,CanadaPost,3381 Ross Drive,49.251855,-123.239023
VAD10476,Acadia Modular Child Care 1 - Saw-Whet,Vancouver,V6T 1S1,BC,VBL10372,CampusBuilding,CampusMail,2850 Salmo Court,49.26032,-123.236127
VAD10017,Hugh Dempster Pavilion,Vancouver,V6T 1Z4,BC,VBL10363,CampusBuilding,CampusMail,6245 Agronomy Road,49.261179,-123.24812
VAD10722,Civil and Mechanical Engineering Building,Vancouver,V6T 1Z4,BC,VBL10329,CampusBuilding,CampusMail,6250 Applied Science Lane,49.262685,-123.249239
VAD10111,Life Sciences Centre,Vancouver,V6T 1Z3,BC,VBL10111,CampusBuilding,CampusMail,2350 Health Sciences Mall,49.262394,-123.246025
VAD11216,Wordsworth,Vancouver,V6S 0N1,BC,VBL10445,NeighbourhoodBldg,,6138 Birney Avenue,49.252372,-123.237074
VAD11131,UBC Hospital - Purdy Pavilion,Vancouver,V6T 1Z9,BC,VBL10388,OtherBuilding,CampusMail,2221 Wesbrook Mall,49.263496,-123.245823
VAD10014,Henry Angus Building,Vancouver,V6T 1Z2,BC,VBL10067,CampusBuilding,CampusMail,2053 Main Mall,49.265068,-123.253537
VAD10264,Folio - Apartment,Vancouver,V6T 2L4,BC,VBL10309,NeighbourhoodBldg,CanadaPost,5955 Iona Drive,49.271801,-123.249736
VAD10210,Jack Bell Building for the School of Social Work,Vancouver,V6T 1Z2,BC,VBL10081,CampusBuilding,CampusMail,2080 West Mall,49.264305,-123.255021
VAD11164,David Strangway - Retail,Vancouver,V6T 1Z3,BC,VBL10070,Commercial,CanadaPost,5998 University Boulevard,49.265836,-123.246748
VAD10563,David Strangway - Retail,Vancouver,V6T 1Z3,BC,VBL10070,Commercial,CanadaPost,5990 University Boulevard,49.265942,-123.246706
VAD11168,David Strangway - Retail,Vancouver,V6T 1Z3,BC,VBL10070,Commercial,CanadaPost,5988 University Boulevard,49.265953,-123.246595
VAD11169,David Strangway - Retail,Vancouver,V6T 1Z3,BC,VBL10070,Commercial,CanadaPost,5980 University Boulevard,49.265977,-123.246505
VAD10886,Chan Centre for the Performing Arts,Vancouver,V6T 1Z1,BC,VBL10282,CampusBuilding,CampusMail,6265 Crescent Road,49.269833,-123.254771
VAD11217,Third Space,Vancouver,V6T 1Z4,BC,VBL10447,CampusBuilding,,6363 Biological Sciences Road,49.262999,-123.253187
VAD10560,David Strangway - Retail,Vancouver,V6T 1Z3,BC,VBL10070,Commercial,CanadaPost,5970 University Boulevard,49.265991,-123.246407
VAD10561,David Strangway - Retail,Vancouver,V6T 1Z3,BC,VBL10070,Commercial,CanadaPost,5960 University Boulevard,49.266026,-123.246176
VAD11100,Child Care Services - Sandpiper,Vancouver,V6T 1S1,BC,VBL10276,Occupant,CampusMail,2805 Revelstoke Court,49.260325,-123.234985
VAD11129,Focal,Vancouver,V6T 0C7,BC,VBL10232,NeighbourhoodBldg,CanadaPost,6111 University Boulevard,49.266126,-123.248163
VAD10559,David Lam Restaurants,Vancouver,V6T 1Z2,BC,VBL10278,Occupant,CampusMail,2015 Main Mall,49.265904,-123.254278
VAD10507,Acadia Park Residence - Montgomery Place (5618),Vancouver,V6T 2C7,BC,VBL10439,Residential,CampusMail,5618 Montgomery Place,49.264688,-123.238573
VAD10724,University RCMP,Vancouver,V6T 2B7,BC,VBL10046,OtherBuilding,CampusMail,2990 Wesbrook Mall,49.25902,-123.238541
VAD11236,Gateway North,Vancouver,V6T 1Z1,BC,VBL10462,CampusBuilding,CampusMail,2047 Wesbrook Mall,49.267389,-123.246692
VAD11035,Dorothy Somerset Studios,Vancouver,V6T 1Z2,BC,VBL10130,CampusBuilding,CampusMail,6361 University Boulevard,49.264667,-123.254709
VAD11194,UBC Water Pump Station,Vancouver,V6T 1Z2,BC,VBL10420,CampusBuilding,CampusMail,6355 University Boulevard,49.264664,-123.254211
VAD10706,Epiphany Chapel,Vancouver,V6T 1X3,BC,VBL10392,OtherBuilding,CanadaPost,6030 Chancellor Boulevard,49.271429,-123.252295
VAD10882,Acadia Park Highrise,Vancouver,V6T 1N4,BC,VBL10260,CampusBuilding,CampusMail,2725 Melfa Road,49.26242,-123.236888
VAD10958,Acadia Park Residence - Tennis Crescent (2663),Vancouver,V6T 2C1,BC,VBL10436,Residential,CampusMail,2663 Tennis Crescent,49.262951,-123.237542
VAD11008,Acadia Park Residence - Yalta Place (5508),Vancouver,V6T 2C2,BC,VBL10438,Residential,CampusMail,5508 Yalta Place,49.264259,-123.237405
VAD10711,Child Care Services - Little Goslings/Coho,Vancouver,V6T 2E6,BC,VBL10274,CampusBuilding,CampusMail,5590 Osoyoos Crescent,49.259859,-123.234238
VAD11107,Child Care Services - Auklet,Vancouver,V6T 1S1,BC,VBL10276,CampusBuilding,CampusMail,5615 Osoyoos Crescent,49.260096,-123.234687
VAD11101,Child Care Services - Salal,Vancouver,V6T 1S1,BC,VBL10273,CampusBuilding,CampusMail,5655 Osoyoos Crescent,49.25983,-123.235113
VAD11242,South Campus Warehouse,Vancouver,V6T 1W5,BC,VBL10077,CampusBuilding,CampusMail,4120 Wesbrook Mall,49.246347,-123.232168
VAD11119,Focal - Retail,Vancouver,V6T 0C7,BC,VBL10232,Commercial,CanadaPost,"6111 University Boulevard, Unit 101",49.266106,-123.248668
VAD11127,Focal - Retail,Vancouver,V6T 0C7,BC,VBL10232,Commercial,CanadaPost,"6111 University Boulevard, Unit 102",49.266093,-123.248412
VAD11115,Focal - Retail,Vancouver,V6T 0C7,BC,VBL10232,Commercial,CanadaPost,"6111 University Boulevard, Unit 103",49.266111,-123.248262
VAD10229,Greenwood Commons,Vancouver,V6T 0A5,BC,VBL10010,NeighbourhoodBldg,CanadaPost,2660 Wesbrook Mall,49.26081,-123.23975
VAD10743,Spirit Park Apartments - 3,Vancouver,V6T 1X7,BC,VBL10074,Residential,CampusMail,2725 Osoyoos Crescent,49.261252,-123.23921
VAD11116,Focal - Retail,Vancouver,V6T 0C7,BC,VBL10232,Commercial,CanadaPost,"6111 University Boulevard, Unit 106",49.26627,-123.248443
VAD11235,Sauder expansion,Vancouver,V6T 1Z2,BC,VBL10456,CampusBuilding,CampusMail,2046 West Mall,49.264907,-123.255399
VAD10224,Gerald McGavin UBC Rugby Centre,Vancouver,V6T 1Z3,BC,VBL10412,CampusBuilding,CampusMail,2765 Wesbrook Mall,49.259615,-123.241322
VAD10042,Tamarack House,Vancouver,V6T 0C3,BC,VBL10159,NeighbourhoodBldg,CanadaPost,6230 Thunderbird Boulevard,49.259741,-123.246446
VAD10390,Reflections,Vancouver,V6T 2K7,BC,VBL10148,NeighbourhoodBldg,CanadaPost,6279 Eagles Drive,49.258303,-123.246755
VAD10121,Journey,Vancouver,V6T 2K2,BC,VBL10225,NeighbourhoodBldg,CanadaPost,6328 Larkin Drive,49.257973,-123.247618
VAD10184,Neville Scarfe Building,Vancouver,V6T 1Z4,BC,VBL10095,CampusBuilding,CampusMail,2125 Main Mall,49.264141,-123.252922
VAD10165,Ponderosa Commons East,Vancouver,V6T 1Z4,BC,VBL10311,CampusBuilding,CampusMail,6398 University Boulevard,49.263882,-123.254712
VAD11225,Verve,Vancouver,V6S 0M8,BC,VBL10453,NeighbourhoodBldg,CanadaPost,5855 Binning Avenue,49.250737,-123.231761
VAD11038,Earth Sciences Building (ESB),Vancouver,V6T 1Z4,BC,VBL10072,CampusBuilding,CampusMail,2207 Main Mall,49.263195,-123.251973
VAD10821,Building Operations Storage Shed,Vancouver,V6T 1Z4,BC,VBL10207,CampusBuilding,CampusMail,2214 Lower Mall,49.262084,-123.254572
VAD10015,Hillel House,Vancouver,V6T 1Z1,BC,VBL10361,OtherBuilding,CampusMail,6145 Student Union Boulevard,49.268481,-123.251292
VAD10427,UBC Counselling Services,Vancouver,V6T 1Z1,BC,VBL10421,CampusBuilding,CampusMail,1930 East Mall,49.268169,-123.251824
VAD11213,tə šxʷhəleləm̓s tə k̓ʷaƛ̓kʷəʔaʔɬ (Saltwater) - Front Desk,Vancouver,V6T 1K2,BC,VBL10378,Complex,CampusMail,5955 Student Union Boulevard,49.269118,-123.248612
VAD10613,Walter H. Gage Residence - Front Desk,Vancouver,V6T 1K2,BC,VBL10263,Complex,CampusMail,5959 Student Union Boulevard,49.269436,-123.249617
VAD10828,Carey Hall (Carey Theological College),Vancouver,V6T 1J6,BC,VBL10208,OtherBuilding,CanadaPost,1815 Wesbrook Mall,49.271734,-123.248494
VAD10455,Student Recreation Centre (SRC),Vancouver,V6T 1Z1,BC,VBL10125,CampusBuilding,CampusMail,6000 Student Union Boulevard,49.268293,-123.249378
VAD10817,Binning Tower,Vancouver,V6S 0J1,BC,VBL10210,NeighbourhoodBldg,CanadaPost,3355 Binning Road,49.255501,-123.231218
VAD10069,Tapestry North - Retail,Vancouver,V6S 0A8,BC,VBL10137,Commercial,CanadaPost,3328 Wesbrook Mall,49.254761,-123.235292
VAD10075,Tapestry North - Retail,Vancouver,V6S 0A8,BC,VBL10137,Commercial,CanadaPost,3318 Wesbrook Mall,49.254846,-123.235361
VAD10489,The Laureates - Apartment,Vancouver,V6S 0H8,BC,VBL10261,NeighbourhoodBldg,CanadaPost,5638 Birney Avenue,49.254219,-123.231298
VAD11193,Focal - Retail,Vancouver,V6T 0C7,BC,VBL10232,Commercial,CanadaPost,"6111 University Boulevard, Unit 105",49.266282,-123.248272
VAD11192,Focal - Retail,Vancouver,V6T 0C7,BC,VBL10232,Commercial,CanadaPost,"6111 University Boulevard, Unit 104",49.266259,-123.248044
VAD10488,The Laureates - Highrise,Vancouver,V6S 0H7,BC,VBL10241,NeighbourhoodBldg,CanadaPost,5628 Birney Avenue,49.254206,-123.230914
VAD10387,Prodigy - Building 2,Vancouver,V6S 0H6,BC,VBL10336,NeighbourhoodBldg,CanadaPost,3462 Ross Drive,49.251487,-123.236762
VAD11219,MBA House - Retail,Vancouver,V6S 0B1,BC,VBL10403,Commercial,CanadaPost,3387 Wesbrook Mall,49.253828,-123.234908
VAD10584,The Wesbrook,Vancouver,V6S 0A5,BC,VBL10184,NeighbourhoodBldg,CanadaPost,5838 Berton Avenue,49.255178,-123.234668
VAD10282,Frederic Lasserre Building,Vancouver,V6T 1Z2,BC,VBL10042,CampusBuilding,CampusMail,6333 Memorial Road,49.267473,-123.256207
VAD10434,St Mark's Duplex (8A),Vancouver,V6T 0A1,BC,VBL10279,NeighbourhoodBldg,CanadaPost,5902 Chancellor Boulevard,49.27291,-123.24894
VAD10440,St. Mark's College,Vancouver,V6T 1J7,BC,VBL10118,OtherBuilding,CanadaPost,5935 Iona Drive,49.272156,-123.249324
VAD10705,Chancellor House - Apartment,Vancouver,V6T 2J4,BC,VBL10387,NeighbourhoodBldg,CanadaPost,6015 Iona Drive,49.271335,-123.251261
VAD11050,Esse,Vancouver,V6T 2J7,BC,VBL10280,NeighbourhoodBldg,CanadaPost,1863 Wesbrook Mall,49.270935,-123.248221
VAD10475,Wood Fluid and Thermal Treatments Laboratory,Vancouver,V6T 1Z4,BC,VBL10285,CampusBuilding,CampusMail,2324 West Mall,49.261455,-123.252322
VAD11090,University Boulevard Lot,Vancouver,V6T 1Z3,BC,VBL10355,CampusBuilding,CampusMail,6131 University Boulevard,49.266431,-123.24916
VAD10436,St. Andrew's Hall,Vancouver,V6T 2E8,BC,VBL10114,OtherBuilding,CanadaPost,6040 Iona Drive,49.270367,-123.251638
VAD10812,Axis,Vancouver,V6T 0B6,BC,VBL10314,NeighbourhoodBldg,CanadaPost,6090 Iona Drive,49.270112,-123.252345
VAD10479,Woodward Library,Vancouver,V6T 1Z3,BC,VBL10262,CampusBuilding,CampusMail,2198 Health Sciences Mall,49.264801,-123.247561
VAD10166,Mary Bollert Hall,Vancouver,V6T 1Z1,BC,VBL10201,CampusBuilding,CampusMail,6253 NW Marine Drive,49.270543,-123.256281
VAD10220,Central - Retail,Vancouver,V6T 0C4,BC,VBL10356,Commercial,CanadaPost,6005 University Boulevard,49.266293,-123.246837
VAD10219,Central - Retail,Vancouver,V6T 0C4,BC,VBL10356,Commercial,CanadaPost,6001 University Boulevard,49.266432,-123.246822
VAD10851,Central,Vancouver,V6T 0C4,BC,VBL10356,NeighbourhoodBldg,CanadaPost,6015 University Boulevard,49.266282,-123.247001
VAD10094,Central - Retail,Vancouver,V6T 0C4,BC,VBL10356,Commercial,CanadaPost,6025 University Boulevard,49.266257,-123.247101
VAD10838,Biological Sciences Building,Vancouver,V6T 1Z4,BC,VBL10409,CampusBuilding,CampusMail,6270 University Boulevard,49.264693,-123.251932
VAD11220,Timothy Hall,Vancouver,V6T 1J6,BC,VBL10450,OtherBuilding,CanadaPost,5950 Iona Drive,49.271107,-123.248928
VAD10492,Anthropology and Sociology Building,Vancouver,V6T 1Z1,BC,VBL10204,CampusBuilding,CampusMail,6303 NW Marine Drive,49.270129,-123.257573
VAD10808,Argyll House East,Vancouver,V6T 2L2,BC,VBL10288,NeighbourhoodBldg,CanadaPost,5958 Iona Drive,49.27141,-123.249768
VAD10022,Iona Building,Vancouver,V6T 1L4,BC,VBL10292,CampusBuilding,CampusMail,6000 Iona Drive,49.271068,-123.250378
VAD11114,Vancouver School of Theology (VST),Vancouver,V6T 1Z1,BC,VBL10302,OtherBuilding,CanadaPost,6015 Walter Gage Road,49.270347,-123.251171
VAD10473,Westpoint,Vancouver,V6T 0B3,BC,VBL10305,NeighbourhoodBldg,CanadaPost,6005 Walter Gage Road,49.270092,-123.250606
VAD10062,Corus - Apartment,Vancouver,V6T 0A8,BC,VBL10303,NeighbourhoodBldg,CanadaPost,5989 Walter Gage Road,49.270565,-123.249382
VAD10195,North Parkade,Vancouver,V6T 1Z1,BC,VBL10234,CampusBuilding,CampusMail,6115 Student Union Boulevard,49.268792,-123.250489
